,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,4412,4424.0,7430.0,8.238568971618836e+17,#M25 clockwise between J9 and J10 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-24T11:36:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full
0,4413,4425.0,7432.0,8.23857141261865e+17,M25 clockwise between J9 and J10 | Clockwise | Accident,2017-01-24T11:37:03.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident
0,4417,4429.0,7437.0,8.238580623478129e+17,M25 clockwise between J9 and J10 | Accident https://t.co/A8JvueP4AI,2017-01-24T11:40:43.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident
0,4420,4432.0,7441.0,8.238592591212134e+17,M25 clockwise between J9 and J10 | Accident https://t.co/5G2av5VZZ6 Thx 2 HW England,2017-01-24T11:45:28.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident
0,4424,4436.0,7445.0,8.238609311426519e+17,M25 clockwise between J9 and J10 | Clockwise | Accident https://t.co/iRBkJHrGlW,2017-01-24T11:52:07.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident
0,4684,4700.0,7855.0,8.24180737519784e+17,#M25 Heavy clockwise between J9 Leatherhead and J10 A3 Wisley Interchange.Past Cobham Services.,2017-01-25T09:02:55.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,4949,4967.0,8286.0,8.245265731393249e+17,#M25 Heavy clockwise between J9 Leatherhead and J11 Chertsey.,2017-01-26T07:57:08.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,4955,4973.0,8292.0,8.2452890316322e+17,TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A245 / B2430 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,2017-01-26T08:06:24.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0,heavy
0,4960,4978.0,8307.0,8.245393958982984e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/Xu02DYByKE,2017-01-26T08:48:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,slip conges
0,4961,4979.0,8310.0,8.245401449422275e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Clockwise | Congestion,2017-01-26T08:51:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,slip conges
0,4962,4980.0,8311.0,8.245401733042708e+17,#M25 clockwise at the Cobham services slip road between J9 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:51:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,slip conges full
0,4963,4981.0,8312.0,8.245404849326039e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/AgWM9kFdjE Thx 2 HW England,2017-01-26T08:52:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,slip conges
0,4989,5007.0,8356.0,8.246044555343585e+17,M25 clockwise between J9 and J10 | Clockwise | Road Works,2017-01-26T13:06:37.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work
0,4995,5013.0,8362.0,8.246066016758129e+17,Our Travel News: M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/coZC03mjss #travel,2017-01-26T13:15:08.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work
0,4997,5015.0,8370.0,8.246114930982953e+17,M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/1tF5MmnmwW,2017-01-26T13:34:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work
0,5573,5593.0,9420.0,8.259637418166927e+17,TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A245 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,2017-01-30T07:07:56.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0,heavy
0,5778,5799.0,9769.0,8.263197704170004e+17,#M25 - MINOR - Surrey Clockwise - Congestion - Between J9 for A243 Surrey and J10 for A3 London,2017-01-31T06:42:40.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges
0,5779,5800.0,9770.0,8.263203860611359e+17,TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A244 (Leatherhead) and J10 A3 (Wisley Interchange). https://t.co/RmhHfOOVss,2017-01-31T06:45:06.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0,heavy
0,5818,5839.0,9818.0,8.263312439566213e+17,#M25 Heavy clockwise between J9 Leatherhead and J10 A3 Wisley Interchange.,2017-01-31T07:28:15.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
